timestamps,SPEED,T_UUT_EM_InCoolMeas,T_UUT_EM_OutCoolMeas,TORQUE,Qcool,T_UUT_EM_Winding,Ierms_Xion_ACCalc,,,Cp [kJ/kg K],L/min,m3/s,Density kg/m3
s,rpm,°C,°C,Nm,W,°C,A,,,3350,6,0.0001,1070
539.5,4862.200195,27.51479912,30.22101021,55.20466995,970.0413652,92.50959778,252.3701019,,,,,,
540,4875.481934,27.55771065,30.20346069,56.78694916,948.3691039,92.50650024,292.1748962,,,,,,
540.5,4873.161133,27.55499077,30.16494942,26.82432938,935.5396776,92.50090027,283.6506958,,,,,,
541,4849.631836,27.54690933,30.15689087,2.169064999,935.5478819,92.50540161,103.2723999,,,,,,
541.5,4670.411133,27.55373955,30.17794991,3.852585077,940.6482027,92.51069641,65.67642212,,,,,,
542,4153.815918,27.55669975,30.17197037,7.753417015,937.4437518,92.5082016,24.27387047,,,,,,
542.5,3765.530029,27.55499077,30.1939106,-10.14927006,945.9208132,92.50140381,18.16692924,,,,,,
543,4579.868164,27.56018066,30.20977974,-3.570369005,949.7487885,92.4885025,18.71948051,,,,,,
543.5,4349.438965,27.5597496,30.25867081,1.324396968,967.4283054,92.48110199,23.70536995,,,,,,
544,4236.629883,27.56905937,30.2317791,8.107760429,954.451886,92.4673996,19.75914001,,,,,,
544.5,4299.474121,27.57897949,30.24276924,20.80541992,954.8354356,92.44560242,66.50306702,,,,,,
545,4511.504883,27.59869003,30.25844955,37.48410034,953.3908005,92.42279816,132.4210968,,,,,,
545.5,4728.583984,27.60745049,30.23883057,50.45935822,943.2181901,92.38909912,214.8603058,,,,,,
546,4949.22998,27.61417007,30.22849083,54.38233185,937.1032746,92.3585968,285.9013062,,,,,,
546.5,5189.430176,27.61749077,30.24698067,56.16365051,942.5406542,92.33830261,316.2904968,,,,,,
547,5218.367188,27.63451958,30.24242973,77.7282486,934.8053955,92.3167038,356.572113,,,,,,
547.5,4257.402832,27.63228989,30.25415039,96.05940247,939.8058977,92.28630066,364.997406,,,,,,
548,3936.038086,27.63225937,30.2517395,79.64363098,938.9526537,92.24099731,363.0270996,,,,,,
548.5,4064.962891,27.63470078,30.26563072,74.93869781,943.0568395,92.20220184,343.1243896,,,,,,
549,4184.666016,27.65416908,30.27593994,69.63588715,939.7737643,92.16629791,324.582489,,,,,,
549.5,4295.828125,27.65793037,30.29796982,66.13448334,946.3221387,92.14550018,302.1048889,,,,,,
550,4388.640137,27.66547012,30.31389999,64.4155426,949.3296871,92.12850189,290.9464111,,,,,,
550.5,4474.108887,27.66080093,30.28890991,62.40457916,942.0456633,92.12590027,292.2752075,,,,,,
551,4551.817871,27.68201065,30.31481934,58.28607941,943.7302732,92.12519836,281.7862854,,,,,,
551.5,4620.71582,27.67342949,30.33258057,52.62059021,953.1727036,92.13680267,262.5887146,,,,,,
552,4667.391113,27.68416977,30.35866928,22.9460907,958.67435,92.15299988,241.219101,,,,,,
552.5,4694.74707,27.68774033,30.36008072,1.272286057,957.9004139,92.17720032,66.68209839,,,,,,
553,4643.366211,27.72628975,30.33910942,1.885205984,936.5652113,92.21459961,52.86285019,,,,,,
553.5,4277.375,27.70962906,30.37545967,7.126397133,955.5669829,92.24829865,25.94771004,,,,,,
554,3893.197021,27.70972061,30.3569603,-8.930569649,948.9030651,92.26989746,18.62182999,,,,,,
554.5,4706.603027,27.71273994,30.36215019,-4.513300896,949.6811033,92.28430176,19.2072506,,,,,,
555,4509.152832,27.72274971,30.37026978,1.112408042,949.0035674,92.31199646,46.54576111,,,,,,
555.5,4373.056152,27.72528076,30.3782692,23.76494026,950.9637041,92.32769775,21.74999046,,,,,,
556,4366.589844,27.72400093,30.3838501,52.14976883,953.4229339,92.33200073,156.9844971,,,,,,
556.5,4653.51416,27.70605087,30.38595963,61.08460999,960.6132923,92.3266983,301.0419922,,,,,,
557,4955.050781,27.7437706,30.38418961,57.08837891,946.4581928,92.32700348,317.9328918,,,,,,
557.5,5235.34082,27.73483086,30.40078926,51.73332977,955.6127901,92.33409882,331.0971069,,,,,,
558,5287.518066,27.76959038,30.39776993,73.44055939,942.0709598,92.34549713,344.6643066,,,,,,
558.5,4322.817871,27.7616291,30.41687012,83.77237701,951.771141,92.35019684,368.9223022,,,,,,
559,3973.500977,27.7696209,30.4180603,60.29946899,949.3331056,92.32700348,288.0585022,,,,,,
559.5,4106.253906,27.7694397,30.41257095,54.34210968,947.4303988,92.30760193,253.8423004,,,,,,
560,4234.381836,27.77947998,30.44141006,50.26660919,954.1688387,92.30220032,233.2570953,,,,,,
560.5,4352.086914,27.77679062,30.43259048,48.0013504,951.9714619,92.30670166,218.7521973,,,,,,
561,4463.463867,27.77185059,30.44470024,44.03659821,958.0829589,92.31030273,213.2850952,,,,,,
561.5,4567.434082,27.77750015,30.43285942,37.42213058,951.8135297,92.32769775,195.6058044,,,,,,
562,4659.991211,27.79598999,30.43264961,27.01442909,945.1106416,92.34870148,170.9465027,,,,,,
562.5,4734.979004,27.79861069,30.43408012,7.340970993,944.6840196,92.36650085,127.7921982,,,,,,
563,4729.536133,27.81926918,30.44100952,1.341011047,939.7628253,92.39520264,64.2458725,,,,,,
563.5,4431.696777,27.83966064,30.45465088,6.095811844,937.3432495,92.42060089,44.99732971,,,,,,
564,4092.541016,27.84166908,30.4921608,-9.318610191,950.0687551,92.43789673,19.38692093,,,,,,
564.5,4944.803223,27.83153915,30.49237061,-5.986020088,953.7750338,92.44619751,28.87310982,,,,,,
565,4681.700195,27.83922958,30.48443985,1.325453043,948.1756199,92.46600342,84.93379974,,,,,,
565.5,4530.333984,27.85467911,30.49332047,0.589222789,945.8209946,92.47270203,39.24008942,,,,,,
566,4508.565918,27.87030029,30.52408028,-0.832135916,951.2474351,92.46859741,29.84256935,,,,,,
566.5,4544.126953,27.86029053,30.53009033,-1.891746044,956.98974,92.45970154,27.06953049,,,,,,
567,4514.008789,27.8545208,30.54537964,2.153203011,964.5383515,92.44719696,31.1180706,,,,,,
567.5,4180.092773,27.88702011,30.53540039,4.938584805,949.3119112,92.43209839,21.44628906,,,,,,
568,3932.1521,27.86886978,30.53524971,-8.654430389,955.7638854,92.39929962,18.51095009,,,,,,
568.5,4598.038086,27.90604019,30.57364082,7.81540823,956.2014464,92.36630249,19.21549988,,,,,,
569,4729.643066,27.87207031,30.55829048,29.82933044,962.8756196,92.33110046,106.6307983,,,,,,
569.5,5066.559082,27.86288071,30.55755997,43.46678925,965.9077808,92.29779816,219.1871033,,,,,,
570,5270.130859,27.8937397,30.58286095,73.01335144,963.9155107,92.26580048,333.5299072,,,,,,
570.5,4517.39209,27.89056015,30.56167984,73.78385925,957.4628529,92.22489929,374.9468079,,,,,,
571,4815.283203,27.91646957,30.57708931,66.54662323,953.6991443,92.17359924,346.4118042,,,,,,
571.5,5173.249023,27.90267944,30.58069038,62.75257111,959.9330216,92.12650299,376.8334961,,,,,,
572,5287.818848,27.92263985,30.59585953,74.92590332,958.2155946,92.10449982,395.1292114,,,,,,
572.5,4331.450195,27.91604996,30.59679985,93.39420319,960.9147992,92.07279968,372.450592,,,,,,
573,3973.135986,27.93084908,30.5725708,84.35399628,946.9251525,92.03299713,374.0667114,,,,,,
573.5,4118.355957,27.93881035,30.56679916,81.2118988,942.0025908,91.99610138,371.8720093,,,,,,
574,4255.327148,27.91913033,30.59096909,73.73705292,957.7206037,91.97440338,360.6976929,,,,,,
574.5,4364.597168,27.93567085,30.59981918,61.44736862,954.9639691,91.96250153,314.3066101,,,,,,
575,4446.51709,27.9229393,30.59793091,34.07411957,958.8507418,91.96679688,255.0023956,,,,,,
575.5,4473.225098,27.94901085,30.60692978,7.42511797,952.7310405,91.97910309,109.1857986,,,,,,
576,4442.841797,27.93152046,30.62985039,0.240767702,967.2163618,92.0134964,24.14662933,,,,,,
576.5,4296.067871,27.95528984,30.62240982,0.47673291,956.0291568,92.04949951,20.7328701,,,,,,
577,4194.916016,27.9854393,30.63013077,8.039110184,947.9896564,92.08439636,19.46575928,,,,,,
577.5,4152.100098,27.9946003,30.63208008,30.8550396,945.4046279,92.104599,58.63785172,,,,,,
578,4157.746094,27.99048042,30.63257027,62.98807907,947.0571045,92.13310242,178.8502045,,,,,,
578.5,4235.683105,27.99740982,30.61169052,80.68202972,937.0889172,92.14589691,339.6142883,,,,,,
579,4394.02002,28.00890923,30.63125992,76.45139313,939.9816058,92.16369629,361.0093994,,,,,,
579.5,4600.692871,28.0123291,30.66245079,74.43318939,949.9361194,92.18370056,364.328186,,,,,,
580,4718.012207,27.99795914,30.67102051,67.80735016,958.1588484,92.20909882,369.3371887,,,,,,
580.5,4803.722168,27.99910927,30.67542076,57.93299103,959.3238546,92.23059845,320.5197144,,,,,,
581,4880.873047,27.99740982,30.68671036,53.67213058,963.9797775,92.26570129,284.3959045,,,,,,
581.5,4951.570801,27.99407959,30.69775009,52.40130997,969.1306913,92.30190277,292.989502,,,,,,
582,5018.003906,27.9833107,30.68271065,51.26557922,967.5999114,92.34100342,294.7361145,,,,,,
582.5,5077.449219,27.99843979,30.68799019,48.67675018,964.0693408,92.39040375,294.535614,,,,,,
583,5134.422852,28.0211792,30.65929985,44.99531937,945.6343474,92.4469986,290.538208,,,,,,
583.5,5188.439941,28.02618027,30.68737984,43.15988922,953.9069858,92.50330353,287.1104126,,,,,,
584,5238.810059,28.00912094,30.69354057,42.0111618,962.2302171,92.56150055,291.7319946,,,,,,
584.5,5286.571777,28.05901909,30.68075943,43.43869019,939.7628253,92.623703,288.1890869,,,,,,
585,5327.146973,28.04495049,30.68535995,47.00014114,946.4547744,92.69120026,310.0976868,,,,,,
585.5,5363.702148,28.03461075,30.69226074,47.68812943,952.6346403,92.76370239,327.2004089,,,,,,
586,5399.96582,28.05825996,30.71291924,48.8125,951.5626158,92.83110046,336.4957886,,,,,,
586.5,5434.744141,28.0642395,30.74109077,47.95442963,959.5173387,92.91059875,344.4751892,,,,,,
587,5458.212891,28.06064034,30.72192001,24.72491074,953.9357007,92.9865036,343.3266907,,,,,,
587.5,5479.040039,28.07085991,30.74304008,2.384669065,957.842984,93.06279755,232.4353943,,,,,,
588,5445.717773,28.04471016,30.73932076,1.279031992,965.883168,93.14700317,179.1692047,,,,,,
588.5,5071.589844,28.09012032,30.74765015,6.754229069,952.5915679,93.23609924,159.5726013,,,,,,
589,4318.918945,28.11206055,30.76833916,8.074415207,952.1430678,93.3085022,72.23396301,,,,,,
589.5,3949.00293,28.08423042,30.77224922,-10.22210979,963.5203384,93.37049866,18.65402985,,,,,,
590,4845.292969,28.08636093,30.75164986,-8.719779968,955.3728152,93.43209839,19.53461075,,,,,,
590.5,4586.775879,28.08908081,30.78787041,7.806931019,967.3811309,93.49770355,77.60549164,,,,,,
591,4520.548828,28.09124947,30.78582954,37.18370056,965.872229,93.55390167,61.46575928,,,,,,
591.5,4732.382813,28.11450005,30.79816055,60.8456192,961.9581088,93.60549927,259.2373962,,,,,,
592,5068.525879,28.12636948,30.79854965,60.73004913,957.842984,93.65869904,375.5574951,,,,,,
592.5,5176.736816,28.11797905,30.78570938,76.08630371,956.2479373,93.71399689,373.2524109,,,,,,
593,4216.658203,28.11825943,30.80322075,88.3289032,962.4243848,93.75319672,371.0451965,,,,,,
593.5,3876.179932,28.1223793,30.81174088,66.92769623,964.0016556,93.77890015,308.5549011,,,,,,
594,4008.812988,28.13460922,30.79437065,59.61449814,953.3914842,93.80519867,288.0914001,,,,,,
594.5,4123.611816,28.1432209,30.8036499,51.38106155,953.6307754,93.82939911,249.4588013,,,,,,
595,4201.376953,28.13891983,30.8149395,43.12876892,959.2192502,93.87010193,213.561203,,,,,,
595.5,4275.673828,28.12517929,30.82748032,42.10897827,968.6398026,93.91230011,181.2801056,,,,,,
596,4341.452148,28.1656208,30.83382988,42.54787064,956.4195433,93.96070099,190.544693,,,,,,
596.5,4410.969238,28.16713905,30.83672905,43.24084091,956.9145342,94.0082016,187.0950012,,,,,,
597,4482.270996,28.15863037,30.84923935,44.3744812,964.4487883,94.05899811,203.5021973,,,,,,
597.5,4558.506836,28.17174911,30.8359108,46.89012909,954.968755,94.11019897,209.6219025,,,,,,
598,4636.770996,28.16540909,30.86294937,45.65045166,966.9333145,94.15840149,232.9048004,,,,,,
598.5,4722.34082,28.17535019,30.89119911,34.71559906,973.4960464,94.20600128,223.6761017,,,,,,
599,4787.687012,28.18857002,30.8717308,8.23771286,961.7789823,94.2594986,171.5894928,,,,,,
599.5,4769.704102,28.17682076,30.88116074,1.284160972,969.3706662,94.3144989,86.19850159,,,,,,
600,4453.500977,28.19528008,30.8586998,6.433638096,954.7027999,94.35929871,64.74291992,,,,,,
600.5,4067.753906,28.17873955,30.89706039,-8.490940094,974.3821074,94.39959717,19.49570084,,,,,,
601,4861.140137,28.19037056,30.8913002,-1.981163979,968.1482301,94.4332962,27.88661003,,,,,,
601.5,4390.076172,28.19393921,30.88378906,3.894273996,964.17668,94.47190094,64.44111633,,,,,,
602,4121.644043,28.21375084,30.89035034,10.88280964,959.4270917,94.49220276,19.75731087,,,,,,
602.5,4117.759766,28.21405029,30.91713905,10.6717701,968.9221662,94.50430298,74.38147736,,,,,,
603,4373.356934,28.22011948,30.91054916,0.863570988,964.3845215,94.50769806,55.47903061,,,,,,
603.5,4623.824219,28.23028946,30.93062973,-1.240542054,967.9369701,94.51670074,43.63565826,,,,,,
604,4507.887207,28.20996094,30.91245079,2.220746994,968.7074878,94.52159882,52.37155151,,,,,,
604.5,4205.001953,28.22253036,30.90677071,2.81297493,962.1659503,94.51660156,23.12207031,,,,,,
605,3926.673096,28.24654961,30.92947006,2.151979923,961.6928374,94.50160217,18.80686951,,,,,,
605.5,3767.3479,28.24004936,30.93572998,28.05962944,966.2667176,94.47509766,17.64962006,,,,,,
606,3806.656006,28.22753906,30.93508911,61.63613129,970.521315,94.4417038,182.4631958,,,,,,
606.5,4206.562988,28.25127983,30.95120049,76.72176361,967.7865585,94.40090179,346.3169861,,,,,,
607,4626.648926,28.26288033,30.94866943,70.02870178,962.7211059,94.36599731,364.2456055,,,,,,
607.5,5017.574219,28.2800293,30.96273994,65.66658783,961.6176316,94.34140015,381.9248047,,,,,,
608,5128.02002,28.28396988,30.96715927,76.33424377,961.7892376,94.3234024,397.7027893,,,,,,
608.5,4173.513184,28.28503036,30.96010971,95.23419952,958.8821915,94.30269623,370.5367126,,,,,,
609,3976.423096,28.28827095,30.97677994,85.77519989,963.6960465,94.26950073,382.0176086,,,,,,
609.5,4148.977051,28.27246094,30.96948051,80.44001007,966.7466674,94.23719788,372.5667114,,,,,,
610,4307.509766,28.30810928,30.9555397,77.33783722,948.971434,94.22499847,361.149292,,,,,,
610.5,4458.336914,28.29409981,31.02416992,75.39019775,978.5936324,94.23139954,362.9165039,,,,,,
611,4594.629883,28.30352974,31.00893974,72.75328064,969.7542158,94.24639893,365.280304,,,,,,
611.5,4722.46582,28.28039932,31.00658989,69.65592957,977.2030087,94.26830292,364.1210022,,,,,,
612,4838.912109,28.30347061,31.01489067,66.80146027,971.9085202,94.30570221,360.1158142,,,,,,
612.5,4946.270996,28.27944946,30.99663925,64.62468719,973.9766798,94.35420227,355.0929871,,,,,,
613,5045.120117,28.28820992,31.01729965,62.70417023,978.2422162,94.41369629,361.278595,,,,,,
613.5,5140.245117,28.27322006,31.02094078,61.35618973,984.9204915,94.48249817,364.3165894,,,,,,
614,5232.211914,28.27869034,31.03162003,59.93674088,986.7876465,94.55719757,374.5484924,,,,,,
614.5,5314.676758,28.30089951,31.03426933,57.72998047,979.7764146,94.64569855,378.2796936,,,,,,
615,5391.805176,28.29003906,31.02721977,55.50077057,981.1424254,94.73819733,377.2977905,,,,,,
615.5,5461.005859,28.29891968,31.0241394,52.69356155,976.855011,94.83809662,380.6940002,,,,,,
616,5526.749023,28.29800034,31.03708076,52.07688141,981.8233798,94.9536972,372.821106,,,,,,
616.5,5587.773926,28.31818008,31.0512104,52.8433609,979.6547179,95.07060242,384.9320984,,,,,,
617,5646.198242,28.31963921,31.04083061,51.73398972,975.4110596,95.19429779,395.9866028,,,,,,
617.5,5703.032227,28.31740952,31.04229927,51.27643967,976.7367328,95.32460022,397.6553955,,,,,,
618,5755.981934,28.29092026,31.04064941,50.33087921,985.6404161,95.46910095,401.3340149,,,,,,
618.5,5806.972168,28.28775024,31.06635094,49.47480011,995.9894183,95.61450195,401.7197876,,,,,,
619,5850.811035,28.2994709,31.05783081,46.54045868,988.7341094,95.76940155,401.0578918,,,,,,
619.5,5893.412109,28.29462051,31.07625961,44.38003922,997.0785351,95.92810059,396.6535034,,,,,,
620,5934.023926,28.27942085,31.08861923,43.43970108,1006.957159,96.10089874,399.0114136,,,,,,
620.5,5968.568848,28.31069946,31.0900898,44.28105164,996.2724656,96.271698,395.5422058,,,,,,
621,5999.375,28.28710938,31.11133003,44.35377121,1012.341895,96.45619965,408.9473877,,,,,,
621.5,6029.991211,28.31714058,31.07953072,43.73949814,990.1787445,96.6384964,408.6583862,,,,,,
622,6059.825195,28.30871964,31.10140991,42.99943924,1001.03983,96.83329773,406.3165894,,,,,,
622.5,6083.596191,28.26528931,31.1036396,41.29088974,1017.406664,97.03869629,409.8976135,,,,,,
623,6104.555176,28.2866497,31.12540054,38.85718918,1017.550238,97.2417984,400.8924866,,,,,,
623.5,6121.201172,28.27639961,31.1144104,36.34117889,1017.284967,97.45189667,395.9129944,,,,,,
624,6126.146973,28.27786064,31.08922958,31.99957085,1007.735197,97.66619873,385.5906067,,,,,,
624.5,6124.803223,28.28936958,31.12319946,26.67874908,1015.78632,97.88639832,364.9046021,,,,,,
625,6113.999023,28.28380966,31.11490059,13.89291,1014.804543,98.10870361,349.9338989,,,,,,
625.5,6090.991211,28.27791977,31.13718033,1.154935002,1024.901947,98.33399963,312.8612061,,,,,,
626,5992.561035,28.25912094,31.13651085,0.557821989,1031.400412,98.56189728,247.5003967,,,,,,
626.5,5642.211914,28.24032974,31.13900948,3.329777956,1039.03175,98.78379822,227.7344055,,,,,,
627,5189.73291,28.24411011,31.14685059,3.673389912,1040.487325,99.00060272,189.536499,,,,,,
627.5,4773.070801,28.2305603,31.14291,3.016371012,1043.93175,99.20269775,131.6685944,,,,,,
628,4447.696777,28.22330093,31.16290092,2.230010033,1053.699617,99.39700317,69.39299011,,,,,,
628.5,4205.666992,28.22055054,31.14953995,1.318575025,1049.896254,99.5746994,26.11887932,,,,,,
629,4053.016113,28.20434952,31.16888046,0.576895416,1062.636117,99.75309753,18.63365936,,,,,,
629.5,3966.343018,28.20138931,31.17794991,15.48598957,1066.948144,99.91670227,18.03741074,,,,,,
630,3954.197998,28.18499947,31.16601944,37.49937057,1068.54661,100.0746002,105.8462982,,,,,,
630.5,4026.468994,28.21554947,31.15276909,50.45182037,1052.846373,100.2212982,204.0379028,,,,,,
631,4185,28.19754028,31.17938042,57.07923126,1068.840596,100.3537979,242.7702942,,,,,,
631.5,4301.189941,28.19054985,31.16176987,49.10527039,1065.033815,100.4837036,264.9702148,,,,,,
632,4348.603027,28.19211006,31.15854073,40.86125946,1063.317072,100.6036987,197.3061981,,,,,,
632.5,4389.772949,28.14138985,31.17160034,37.93939972,1086.178952,100.7193985,176.3589935,,,,,,
633,4430.138184,28.15719986,31.18084908,38.11697006,1083.827061,100.8395996,174.2928009,,,,,,
633.5,4473.76123,28.14699936,31.16785049,35.94668961,1082.824089,100.9442978,181.1647034,,,,,,
634,4517.771973,28.14226913,31.17868042,35.91241074,1088.401625,101.0459976,167.0325928,,,,,,
634.5,4539.588867,28.13260078,31.15270996,36.89530945,1082.558134,101.1405029,179.5046997,,,,,,
635,4568.374023,28.12820053,31.19829941,40.80398941,1100.476942,101.2285004,182.2364044,,,,,,
635.5,4611.681152,28.08852959,31.18255997,44.9185791,1109.05519,101.3113022,212.3807983,,,,,,
636,4662.725098,28.08754921,31.18655014,46.38560104,1110.836884,101.3880997,238.1493988,,,,,,
636.5,4722.416016,28.09420967,31.1742897,46.44824982,1104.054688,101.4620972,246.5458984,,,,,,
637,4771.991211,28.07235909,31.18322945,46.46025848,1115.091481,101.5335999,251.9075928,,,,,,
637.5,4817.86377,28.07107925,31.15488052,46.49777985,1105.388565,101.5978012,261.0286865,,,,,,
638,4870.562988,28.03125,31.17148018,47.49958038,1125.615508,101.6598969,271.7308044,,,,,,
638.5,4923.51123,28.04076958,31.16415024,47.42095947,1119.575798,101.7230988,283.6372986,,,,,,
639,4971.395996,28.03067017,31.18976021,47.329319,1132.375826,101.7837982,289.2633972,,,,,,
639.5,5020.198242,28.02968979,31.18567085,47.10313034,1131.261412,101.8455963,293.3866882,,,,,,
640,5069.819824,28.01086044,31.16540909,48.03612137,1130.747962,101.9009018,300.1391907,,,,,,
640.5,5112.999023,27.98917007,31.17318916,47.70235062,1141.311642,101.9582977,316.4554138,,,,,,
641,5155.660156,27.9772892,31.18490982,46.50986099,1149.771611,102.0205994,312.2236023,,,,,,
641.5,5191,27.9598999,31.15582085,44.45378113,1145.577862,102.0792007,315.4451904,,,,,,
642,5226.155762,27.94852066,31.15041924,43.79269028,1147.720544,102.1439972,307.3674927,,,,,,
642.5,5260.166016,27.90063095,31.14641953,43.72689819,1163.452914,102.2124023,318.4284058,,,,,,
643,5290.882813,27.92580986,31.17013931,42.87017059,1162.929892,102.2801971,318.6716919,,,,,,
643.5,5313.213867,27.90288925,31.16934013,42.87572861,1170.859319,102.3459015,321.7893066,,,,,,
644,5327.51416,27.88293076,31.17605972,41.70586014,1180.422078,102.4169006,326.3297119,,,,,,
644.5,5339.429199,27.90291977,31.13933945,40.90103912,1160.094633,102.4896011,318.9664917,,,,,,
645,5355.528809,27.86218071,31.13068008,41.83843994,1171.593601,102.5681,320.7428894,,,,,,
645.5,5357.265137,27.81435966,31.14596939,13.02056026,1194.215506,102.6406021,323.7782898,,,,,,
646,5383.131836,27.78606987,31.14699936,-0.939055026,1204.725175,102.725502,182.4134064,,,,,,
646.5,5147.469238,27.78210068,31.14089966,5.067502022,1203.961495,102.814003,175.2807007,,,,,,
647,4469.043945,27.73862076,31.13241959,8.526329994,1216.50719,102.8869019,110.032402,,,,,,
647.5,4018.424072,27.71044922,31.16327095,-9.034230232,1237.66395,102.9517975,20.02961922,,,,,,
648,4821.721191,27.70952988,31.13467026,-3.001970053,1227.74157,103.0138016,33.30884933,,,,,,
648.5,4377.62207,27.68816948,31.12484932,2.853673935,1231.877889,103.0782013,75.19580078,,,,,,
649,4216.621094,27.66650009,31.1124897,33.53229904,1235.214975,103.1325989,20.69800949,,,,,,
649.5,4408.790039,27.62878036,31.11965942,68.14069366,1251.305599,103.177002,240.3623047,,,,,,
650,4734.874023,27.60714912,31.12328911,68.43237305,1260.360377,103.2248001,372.2464905,,,,,,
650.5,5047.999023,27.57727051,31.11606026,62.78926086,1268.479186,103.2634964,386.4444885,,,,,,
651,5126.119141,27.55331039,31.08636093,75.23812103,1266.421965,103.3125992,392.5570068,,,,,,
651.5,4169.874023,27.51012993,31.08090019,94.01499939,1279.942601,103.3529968,376.3225098,,,,,,
652,3884.792969,27.49139023,31.09958076,72.91210938,1293.355898,103.3684006,347.8203125,,,,,,
652.5,4011.273926,27.46529961,31.08908081,66.21864319,1298.944373,103.3917999,313.5823059,,,,,,
653,4118.435059,27.4213295,31.07180977,61.14133072,1308.514653,103.427002,285.0018005,,,,,,
653.5,4213.46582,27.39583969,31.07473946,58.99362183,1318.701621,103.4638977,268.4205933,,,,,,
654,4297.678223,27.36837959,31.05298042,54.50714874,1320.745168,103.5080032,267.0996094,,,,,,
654.5,4367.681152,27.32578087,31.04336929,50.8675499,1332.569571,103.5699997,240.1660004,,,,,,
655,4429.082031,27.30319023,31.02222061,46.39125824,1333.08644,103.6258011,234.9434967,,,,,,
655.5,4478.898926,27.26980972,31.0295105,44.74362183,1347.664743,103.6820984,213.1529999,,,,,,
656,4520.420898,27.25085068,31.0279808,43.09024811,1353.912294,103.7423019,216.9342041,,,,,,
656.5,4556.374023,27.20406914,30.98093033,41.73355103,1353.815894,103.8071976,207.3562012,,,,,,
657,4597.231934,27.15539932,30.96349907,39.4303894,1365.013354,103.8688965,215.0877991,,,,,,
657.5,4627.533203,27.14776993,30.96785927,22.07126999,1369.311024,103.9287033,206.2828979,,,,,,
658,4627.144043,27.08172989,30.94119072,3.789429903,1383.423735,103.9890976,110.0908966,,,,,,
658.5,4585.542969,27.09052086,30.92168999,0.257378101,1373.282574,104.0439987,72.49743652,,,,,,
659,4425.152832,27.04050064,30.91650009,0.268018097,1389.352003,104.0982971,55.38037109,,,,,,
659.5,4311.278809,26.98510933,30.92605972,2.529186964,1412.633669,104.1452026,29.03084946,,,,,,
660,4247.256836,26.98480034,30.90036011,19.41642952,1403.532399,104.1750031,31.09502029,,,,,,
660.5,4241.901855,26.92349052,30.87247086,36.78538132,1415.512,104.2061996,128.8446045,,,,,,
661,4325.477051,26.89242935,30.89731026,47.4686203,1435.54956,104.2180023,192.2704926,,,,,,
661.5,4440.163086,26.85174942,30.87652969,54.40808105,1442.682489,104.2250977,239.0030975,,,,,,
662,4542.131836,26.82361031,30.83197021,53.74602127,1436.796609,104.2359009,280.6354065,,,,,,
662.5,4594.941895,26.79500961,30.80282974,47.92692947,1436.603125,104.2388992,257.9534912,,,,,,
663,4638.834961,26.74843979,30.82397079,44.11383057,1460.874089,104.2354965,239.4633942,,,,,,
663.5,4671.61377,26.70532036,30.79800034,42.72937012,1467.021138,104.2344971,236.4766998,,,,,,
664,4704.157227,26.68746948,30.79397964,39.68970871,1471.978568,104.2385025,235.3497925,,,,,,
664.5,4737.64502,26.64632988,30.76428032,40.08728027,1476.079335,104.2333984,226.026001,,,,,,
665,4760.374023,26.62435913,30.73550034,44.59170914,1473.638565,104.2288971,240.7778015,,,,,,
665.5,4782.725098,26.58258057,30.70721054,47.57992935,1478.473614,104.2341003,262.6512146,,,,,,
666,4819.345215,26.53344917,30.68082047,50.40655899,1486.62524,104.2272034,275.9995117,,,,,,
666.5,4846.595215,26.51205063,30.69049072,50.5834198,1497.761852,104.2246017,298.1321106,,,,,,
667,4862.158203,26.46216011,30.67798042,54.74906921,1511.160791,104.2198029,290.1720886,,,,,,
667.5,4875.559082,26.42724991,30.61923027,56.29615021,1502.615361,104.2217026,326.8056946,,,,,,
668,4873.512207,26.39193916,30.62820053,26.19223976,1518.487887,104.2238007,321.8790894,,,,,,
668.5,4849.837891,26.35405922,30.61718941,2.457262039,1528.119016,104.2237015,153.2066956,,,,,,
669,4671.936035,26.31344986,30.57229996,3.892055988,1526.584818,104.2277985,111.5574036,,,,,,
669.5,4156.006836,26.2911396,30.55681992,7.639908791,1529.033108,104.2340012,49.00539017,,,,,,
670,3763.020996,26.22537041,30.57056046,-9.459090233,1557.533373,104.2310028,17.58250999,,,,,,
670.5,4580.076172,26.20351982,30.52280045,-4.706173897,1548.24614,104.2245026,18.2704792,,,,,,
671,4350.078125,26.14450073,30.51531982,1.121989965,1566.720103,104.2210007,60.22964096,,,,,,
671.5,4236.250977,26.14727974,30.46240044,8.118545532,1546.755014,104.2165985,22.56378937,,,,,,
672,4298.853027,26.08190918,30.45241928,20.73209953,1566.609346,104.1959991,67.30066681,,,,,,
672.5,4510.671875,26.04653931,30.43448067,36.07688904,1572.857581,104.172699,139.4712067,,,,,,
673,4727.633789,25.99111938,30.41403008,50.35977936,1585.392337,104.145401,239.5014954,,,,,,
673.5,4948.266113,25.99323082,30.38830948,53.88159943,1575.415945,104.1243973,316.711792,,,,,,
674,5188.433105,25.94424057,30.36764908,55.35699081,1585.57078,104.1032028,353.7771912,,,,,,
674.5,5219.35791,25.9081707,30.3656292,71.69106293,1597.775998,104.0858994,397.3529053,,,,,,
675,4260.654785,25.85358047,30.3100605,91.60050201,1597.425265,104.0567017,384.1805115,,,,,,
